sales_date,product_id,product_category,sales_quantity,unit_price,region,customer_id
2023-02-13,1026,Furniture,4,70.99,West,10085
2023-11-17,1037,Clothing,4,624.2,East,10420
2023-02-23,1003,Books,6,141.92,North,10181
2023-03-28,1034,Toys,9,221.6,North,10407
2023-01-18,1010,Toys,1,682.6,South,10100
2023-08-15,1042,Books,9,304.97,South,10360
2023-01-03,1037,Electronics,6,41.69,West,10109
2023-09-24,1041,Clothing,6,485.37,West,10076
2023-10-26,1014,Toys,3,688.62,South,10461
2023-03-09,1026,Furniture,5,343.25,West,10064
2023-04-27,1043,Toys,8,965.01,North,10432
2023-07-14,1030,Electronics,10,73.34,East,10232
2023-04-03,1040,Toys,2,896.09,West,10061
2023-11-22,1025,Clothing,6,764.34,East,10442
2023-11-24,1023,Clothing,3,423.67,South,10059
2023-10-09,1003,Books,3,121.41,North,10160
2023-12-07,1029,Furniture,1,533.51,North,10304
2023-06-21,1031,Clothing,7,527.13,South,10247
2023-10-04,1033,Electronics,10,626.8,South,10006
2023-07-20,1005,Books,7,628.12,East,10143
2023-11-17,1014,Toys,8,543.94,North,10340
2023-12-25,1047,Electronics,6,61.95,South,10023
2023-07-21,1001,Electronics,8,685.92,North,10165
2023-04-24,1005,Toys,3,835.24,North,10336
2023-09-16,1016,Clothing,7,935.59,East,10485
2023-02-14,1017,Furniture,2,577.88,North,10325
2023-04-05,1035,Electronics,3,506.29,North,10116
2023-10-11,1024,Toys,9,802.92,North,10431
2023-02-23,1011,Furniture,8,597.0,West,10291
2023-05-09,1020,Toys,9,625.39,North,10256
2023-09-20,1019,Books,10,448.2,North,10352
2023-06-11,1035,Books,7,401.76,South,10379
2023-05-21,1016,Clothing,5,846.7,West,10319
2023-06-24,1030,Furniture,3,753.57,South,10081
2023-01-30,1038,Toys,7,925.95,South,10150
2023-04-05,1015,Furniture,9,207.46,North,10330
2023-12-28,1044,Books,8,841.84,East,10437
2023-07-17,1038,Clothing,8,324.16,South,10405
2023-02-20,1014,Electronics,10,833.31,West,10353
2023-08-03,1011,Clothing,6,937.82,East,10106
2023-03-12,1019,Furniture,9,919.54,South,10121
2023-07-14,1048,Clothing,3,899.48,South,10234
2023-10-16,1027,Clothing,4,586.92,North,10388
2023-05-11,1021,Furniture,8,583.92,North,10329
2023-01-09,1023,Books,4,943.5,East,10152
2023-07-14,1032,Toys,10,900.04,South,10269
2023-12-12,1040,Furniture,5,831.61,West,10079
2023-05-10,1004,Clothing,9,88.27,West,10014
2023-09-17,1038,Clothing,7,736.03,West,10031
2023-09-29,1036,Furniture,1,809.81,South,10390
2023-08-26,1046,Books,2,149.87,East,10122
2023-07-11,1018,Books,5,323.71,North,10163
2023-05-18,1013,Furniture,9,86.13,East,10305
2023-04-22,1029,Electronics,5,660.71,North,10292
2023-02-07,1009,Furniture,2,665.82,West,10089
2023-06-23,1006,Clothing,9,813.45,South,10122
2023-01-14,1013,Toys,1,25.18,East,10295
2023-10-01,1027,Furniture,2,900.55,West,10242
2023-10-27,1043,Clothing,7,187.01,South,10171
2023-12-30,1036,Electronics,10,88.67,West,10047
2023-05-28,1013,Furniture,9,481.19,South,10397
2023-04-26,1033,Electronics,3,771.7,North,10001
2023-01-28,1045,Furniture,7,300.65,East,10321
2023-08-29,1006,Books,10,778.56,South,10360
2023-10-10,1023,Furniture,9,798.63,East,10107
2023-05-10,1027,Electronics,9,149.44,West,10409
2023-03-28,1005,Electronics,9,424.4,East,10337
2023-07-24,1008,Clothing,6,336.5,North,10131
2023-03-19,1013,Furniture,4,178.0,West,10499
2023-03-05,1042,Clothing,8,639.3,West,10159
2023-10-06,1048,Toys,5,545.43,East,10284
2023-03-04,1030,Electronics,8,632.5,East,10137
2023-12-29,1007,Clothing,6,988.09,East,10315
2023-08-26,1036,Furniture,6,386.39,South,10168
2023-11-03,1030,Books,8,537.24,West,10189
2023-03-05,1040,Toys,4,782.3,North,10346
2023-05-03,1011,Furniture,6,119.2,North,10264
2023-12-11,1044,Furniture,8,902.54,East,10487
2023-07-21,1049,Clothing,8,995.48,South,10022
2023-12-17,1001,Furniture,4,936.49,North,10134
2023-03-22,1033,Toys,2,368.14,North,10452
2023-03-26,1014,Furniture,9,10.17,East,10038
2023-12-30,1045,Furniture,8,942.02,East,10102
2023-12-17,1043,Books,2,513.06,North,10405
2023-09-09,1030,Electronics,8,255.37,South,10391
2023-09-07,1040,Electronics,7,638.77,South,10080
2023-08-23,1006,Toys,3,443.47,South,10426
2023-06-07,1021,Furniture,9,946.24,East,10465
2023-12-10,1044,Furniture,1,478.56,North,10262
2023-04-21,1012,Toys,5,799.07,East,10217
2023-05-20,1014,Furniture,4,866.84,West,10322
2023-01-30,1024,Electronics,9,917.89,North,10412
2023-09-24,1040,Clothing,1,428.38,South,10426
2023-04-13,1023,Books,1,266.77,South,10450
2023-08-08,1044,Clothing,10,75.92,North,10144
2023-04-23,1046,Electronics,4,350.06,West,10408
2023-01-14,1023,Electronics,7,815.23,West,10338
2023-08-10,1037,Furniture,9,977.89,East,10393
2023-04-16,1032,Toys,4,702.05,South,10320
2023-11-13,1016,Toys,5,136.84,North,10465
2023-06-27,1002,Electronics,10,103.91,South,10233
2023-01-30,1032,Electronics,4,530.15,West,10310
2023-02-01,1024,Electronics,5,812.3,North,10398
2023-06-04,1030,Electronics,7,192.54,North,10481
2023-12-17,1039,Toys,9,284.54,West,10342
2023-12-23,1023,Books,3,758.93,South,10217
2023-05-16,1018,Clothing,5,220.2,East,10139
2023-05-27,1035,Toys,6,714.58,South,10354
2023-07-15,1001,Clothing,2,463.22,East,10214
2023-06-28,1007,Books,2,499.0,East,10476
2023-02-02,1047,Clothing,3,900.4,West,10308
2023-12-29,1008,Furniture,2,939.6,North,10040
2023-07-14,1005,Furniture,5,94.95,North,10423
2023-01-19,1032,Clothing,4,299.31,East,10003
2023-01-20,1009,Electronics,8,161.37,West,10311
2023-06-04,1038,Toys,9,396.61,West,10109
2023-12-04,1001,Clothing,7,805.79,East,10326
2023-11-03,1042,Furniture,4,181.31,West,10363
2023-08-30,1024,Books,6,709.51,North,10002
2023-12-23,1038,Toys,9,442.56,North,10368
2023-11-16,1047,Furniture,10,577.32,West,10320
2023-09-17,1016,Furniture,9,611.82,North,10144
2023-07-15,1005,Clothing,2,895.58,South,10110
2023-08-18,1040,Toys,8,484.01,South,10420
2023-07-28,1010,Toys,8,410.4,East,10363
2023-06-26,1041,Electronics,2,712.03,West,10114
2023-03-04,1034,Toys,7,931.74,North,10380
2023-09-16,1019,Toys,8,370.67,West,10246
2023-12-03,1004,Toys,5,475.23,North,10374
2023-12-26,1038,Electronics,7,461.37,East,10369
2023-02-18,1029,Clothing,6,653.52,East,10295
2023-03-06,1018,Books,4,628.83,East,10475
2023-09-24,1006,Books,9,205.23,West,10114
2023-04-05,1003,Furniture,3,879.82,South,10280
2023-02-24,1001,Books,8,224.49,West,10469
2023-11-25,1027,Clothing,1,801.79,North,10475
2023-11-28,1007,Furniture,7,48.66,North,10375
2023-03-19,1043,Clothing,2,120.01,North,10052
2023-10-24,1027,Furniture,6,35.4,South,10310
2023-02-09,1046,Electronics,7,796.14,East,10309
2023-03-09,1023,Toys,2,815.52,North,10154
2023-04-10,1039,Clothing,2,552.24,South,10129
2023-08-13,1033,Furniture,9,73.51,North,10497
2023-06-27,1038,Toys,6,306.13,North,10307
2023-10-03,1037,Electronics,10,991.14,East,10056
2023-11-29,1049,Toys,8,58.37,South,10023
2023-05-15,1018,Electronics,2,746.44,East,10275
2023-07-14,1023,Clothing,3,962.22,West,10376
2023-03-21,1009,Toys,1,544.4,East,10344
2023-11-30,1031,Furniture,5,610.31,West,10151
2023-11-29,1024,Clothing,4,515.2,North,10399
2023-05-29,1037,Books,6,839.82,East,10033
2023-02-28,1031,Furniture,9,271.86,South,10081
2023-07-31,1022,Electronics,9,405.03,West,10385
2023-08-04,1011,Furniture,5,407.84,North,10019
2023-12-15,1016,Clothing,4,282.3,North,10466
2023-11-18,1020,Furniture,4,344.96,North,10339
2023-01-29,1002,Furniture,2,963.26,West,10017
2023-11-10,1013,Electronics,4,586.45,North,10049
2023-02-11,1035,Electronics,5,941.41,West,10274
2023-09-23,1016,Toys,10,989.21,East,10488
2023-05-17,1038,Toys,9,673.04,East,10025
2023-09-12,1008,Clothing,2,121.25,South,10023
2023-08-20,1008,Clothing,8,406.89,West,10023
2023-08-08,1046,Furniture,3,90.36,East,10238
2023-10-27,1023,Furniture,9,694.46,North,10490
2023-11-08,1036,Books,3,590.19,West,10221
2023-01-13,1003,Books,6,844.4,West,10293
2023-02-13,1001,Furniture,1,254.48,East,10040
2023-05-18,1009,Furniture,3,266.12,West,10155
2023-03-07,1031,Toys,2,532.21,North,10405
2023-03-18,1036,Electronics,9,254.03,North,10332
2023-07-13,1029,Electronics,6,579.44,East,10033
2023-03-11,1008,Books,4,472.06,South,10251
2023-08-17,1022,Clothing,8,233.72,North,10425
2023-06-28,1045,Clothing,5,538.23,West,10421
2023-10-23,1003,Books,10,932.32,South,10185
2023-10-14,1003,Electronics,1,670.78,North,10309
2023-08-03,1039,Toys,6,342.51,West,10131
2023-12-10,1018,Clothing,2,777.44,North,10418
2023-03-29,1033,Books,4,620.97,North,10167
2023-09-13,1008,Toys,4,838.47,North,10187
2023-04-13,1050,Clothing,2,293.21,North,10323
2023-05-18,1007,Toys,7,640.79,West,10151
2023-07-02,1035,Toys,2,164.64,North,10394
2023-06-06,1016,Books,1,711.93,East,10218
2023-01-23,1012,Toys,9,60.03,West,10211
2023-03-10,1035,Books,3,73.85,South,10131
2023-12-13,1028,Books,2,848.51,South,10043
2023-04-07,1002,Toys,10,682.73,North,10393
2023-06-08,1017,Books,8,758.59,South,10121
2023-12-13,1005,Books,8,155.75,North,10273
2023-02-14,1037,Toys,7,151.67,North,10076
2023-05-08,1009,Toys,10,603.89,North,10152
2023-08-10,1010,Clothing,1,195.73,West,10381
2023-08-31,1048,Electronics,6,342.53,North,10437
2023-10-03,1019,Electronics,3,110.03,East,10237
2023-09-03,1030,Furniture,3,880.76,East,10050
2023-11-06,1030,Electronics,1,290.31,West,10427
2023-12-25,1026,Furniture,6,731.32,West,10132
2023-12-15,1023,Electronics,2,174.72,East,10115
2023-10-11,1011,Furniture,1,994.08,East,10415
2023-10-09,1021,Books,2,168.36,West,10159
2023-08-21,1033,Furniture,4,508.67,West,10391
2023-02-11,1028,Clothing,7,65.58,South,10191
2023-01-11,1007,Electronics,3,604.17,West,10228
2023-07-26,1010,Toys,2,650.72,South,10318
2023-09-04,1017,Books,3,679.82,West,10230
2023-04-30,1034,Electronics,3,250.6,South,10482
2023-09-28,1004,Furniture,7,433.64,West,10044
2023-04-08,1012,Electronics,10,974.34,East,10348
2023-05-23,1005,Furniture,3,846.53,East,10389
2023-11-29,1031,Toys,2,517.1,East,10020
2023-02-10,1031,Books,6,965.73,North,10324
2023-01-28,1001,Clothing,4,932.81,North,10329
2023-08-08,1028,Books,7,884.59,North,10489
2023-10-02,1034,Furniture,9,789.72,South,10321
2023-06-28,1049,Clothing,8,638.53,East,10156
2023-04-23,1038,Toys,5,265.58,South,10206
2023-11-17,1049,Clothing,4,740.33,South,10344
2023-08-24,1007,Furniture,8,702.58,South,10144
2023-05-25,1043,Toys,3,711.92,South,10234
2023-06-19,1049,Electronics,9,614.66,East,10270
2023-07-26,1033,Toys,9,490.3,South,10383
2023-05-19,1021,Toys,4,700.86,North,10334
2023-09-09,1011,Books,7,235.95,East,10228
2023-05-20,1032,Books,7,171.9,East,10170
2023-08-18,1042,Electronics,7,930.28,West,10065
2023-02-16,1037,Furniture,7,930.53,North,10206
2023-02-06,1033,Furniture,1,720.46,North,10206
2023-02-12,1011,Toys,2,730.68,West,10073
2023-09-09,1035,Electronics,4,329.12,West,10246
2023-08-21,1050,Toys,7,314.89,East,10268
2023-06-21,1042,Clothing,5,863.7,North,10353
2023-07-02,1018,Electronics,9,229.97,North,10041
2023-09-29,1041,Furniture,3,109.72,North,10458
2023-10-15,1033,Furniture,6,778.91,East,10347
2023-11-18,1033,Clothing,4,372.3,North,10234
2023-04-30,1019,Electronics,2,311.5,East,10472
2023-03-02,1008,Furniture,10,888.11,East,10397
2023-12-28,1013,Clothing,4,747.7,South,10007
2023-12-20,1022,Electronics,7,669.01,West,10384
2023-02-14,1021,Clothing,2,279.61,East,10180
2023-12-10,1005,Toys,1,795.08,North,10144
2023-01-21,1037,Books,9,565.23,North,10458
2023-09-27,1024,Books,10,901.66,South,10429
2023-04-01,1046,Books,1,273.41,West,10302
2023-12-26,1049,Clothing,1,582.31,West,10132
2023-07-27,1003,Books,5,42.26,East,10010
2023-09-08,1001,Clothing,7,281.09,North,10063
2023-09-07,1005,Books,2,433.35,West,10229
2023-12-25,1049,Books,2,322.71,West,10157
2023-05-20,1005,Clothing,8,877.6,West,10077
2023-01-31,1021,Clothing,6,908.28,East,10205
2023-01-18,1030,Electronics,3,166.49,South,10253
2023-07-03,1029,Clothing,9,603.86,West,10056
2023-02-25,1047,Toys,3,575.41,South,10047
2023-07-10,1039,Electronics,4,585.28,West,10335
2023-11-02,1048,Books,6,805.3,South,10061
2023-11-10,1019,Toys,4,771.84,South,10308
2023-12-25,1039,Clothing,5,374.98,West,10125
2023-02-11,1042,Clothing,6,460.4,South,10468
2023-08-06,1005,Clothing,1,469.14,North,10275
2023-12-03,1002,Books,2,870.93,South,10364
2023-10-20,1014,Electronics,1,827.96,South,10057
2023-08-02,1032,Furniture,3,144.36,East,10281
2023-03-21,1045,Furniture,3,660.82,South,10218
2023-06-10,1005,Electronics,7,497.37,East,10396
2023-04-05,1005,Clothing,7,249.07,North,10298
2023-03-14,1033,Books,1,220.57,West,10500
2023-05-10,1003,Electronics,2,725.6,West,10097
2023-02-18,1034,Furniture,1,736.29,West,10303
2023-03-09,1016,Electronics,9,272.34,North,10216
2023-05-25,1045,Toys,4,354.46,North,10099
2023-09-04,1022,Electronics,4,691.81,East,10074
2023-03-29,1027,Furniture,2,253.34,East,10320
2023-08-02,1010,Electronics,9,957.15,North,10168
2023-06-25,1016,Electronics,2,838.37,East,10131
2023-05-16,1043,Furniture,2,719.13,West,10232
2023-05-24,1038,Furniture,8,209.92,West,10186
2023-03-13,1036,Furniture,8,391.19,North,10026
2023-11-07,1043,Books,4,234.26,East,10017
2023-10-03,1020,Electronics,10,630.33,North,10261
2023-05-26,1011,Furniture,10,486.21,North,10067
2023-10-26,1035,Clothing,8,809.06,West,10203
2023-12-28,1010,Furniture,3,118.23,West,10194
2023-08-14,1045,Electronics,6,700.03,North,10487
2023-01-15,1038,Furniture,3,206.68,East,10431
2023-01-10,1031,Furniture,4,277.82,East,10239
2023-12-14,1030,Furniture,5,924.12,North,10463
2023-11-14,1004,Electronics,7,765.79,North,10173
2023-03-09,1010,Electronics,3,626.86,West,10215
2023-05-26,1007,Toys,7,996.49,West,10430
2023-01-08,1004,Books,5,667.37,West,10467
2023-07-24,1038,Clothing,2,388.64,South,10238
2023-11-06,1003,Clothing,4,455.62,East,10287
2023-02-14,1042,Clothing,8,372.37,North,10431
2023-12-31,1005,Furniture,9,246.76,South,10171
2023-08-19,1042,Furniture,3,966.68,West,10490
2023-07-16,1017,Clothing,4,924.56,South,10426
2023-08-28,1037,Clothing,3,383.82,North,10015
2023-10-02,1039,Clothing,7,614.14,South,10431
2023-02-03,1036,Books,4,90.39,East,10185
2023-03-11,1019,Clothing,4,806.16,North,10238
2023-06-05,1019,Books,2,669.33,North,10119
2023-04-08,1046,Furniture,6,942.04,South,10048
2023-01-28,1012,Toys,10,874.13,South,10096
2023-11-27,1040,Toys,10,403.06,North,10143
2023-07-19,1031,Toys,2,688.44,North,10291
2023-01-19,1015,Toys,9,525.71,West,10318
2023-04-26,1010,Clothing,2,323.88,West,10407
2023-08-12,1017,Clothing,4,472.53,North,10495
2023-11-26,1045,Furniture,7,811.69,South,10005
2023-09-13,1041,Furniture,7,174.27,East,10492
2023-06-19,1011,Electronics,7,914.52,East,10328
2023-09-07,1011,Books,2,757.28,South,10192
2023-10-04,1014,Furniture,3,82.28,North,10139
2023-12-18,1024,Toys,7,501.28,North,10257
2023-10-26,1037,Electronics,1,986.0,South,10452
2023-01-28,1033,Clothing,1,481.67,South,10347
2023-12-01,1026,Electronics,3,376.01,East,10476
2023-11-16,1033,Clothing,2,101.81,East,10258
2023-10-30,1046,Clothing,1,980.63,South,10300
2023-10-17,1014,Electronics,3,681.8,North,10042
2023-03-08,1021,Clothing,6,91.43,North,10220
2023-06-26,1040,Electronics,8,208.26,North,10207
2023-09-30,1014,Clothing,4,930.99,East,10284
2023-02-22,1032,Electronics,8,312.41,North,10182
2023-06-21,1031,Furniture,2,356.72,South,10029
2023-05-15,1044,Clothing,3,315.66,South,10213
2023-11-25,1016,Toys,9,772.11,East,10168
2023-06-24,1002,Electronics,9,120.24,South,10040
2023-01-03,1005,Electronics,6,350.62,West,10219
2023-04-03,1023,Books,7,99.52,West,10049
2023-07-25,1049,Furniture,5,282.37,East,10319
2023-10-04,1007,Books,4,324.25,North,10114
2023-10-27,1024,Toys,8,15.0,North,10420
2023-05-09,1043,Furniture,7,193.61,East,10236
2023-01-09,1032,Books,10,974.66,West,10029
2023-03-06,1043,Toys,9,214.28,East,10148
2023-03-23,1049,Toys,4,214.71,West,10179
2023-07-14,1012,Toys,4,694.25,North,10165
2023-01-30,1013,Clothing,1,133.0,North,10323
2023-05-31,1015,Furniture,10,958.93,East,10316
2023-01-28,1007,Electronics,9,545.95,West,10012
2023-05-22,1032,Clothing,4,49.08,West,10168
2023-10-04,1027,Electronics,2,900.24,West,10075
2023-01-25,1031,Electronics,3,591.72,North,10351
2023-08-21,1002,Books,7,219.08,West,10343
2023-12-21,1037,Books,10,153.2,South,10391
2023-05-25,1002,Toys,8,359.34,North,10450
2023-05-01,1013,Electronics,3,455.66,East,10144
2023-10-02,1013,Books,8,965.14,South,10347
2023-02-19,1032,Books,10,346.81,South,10278
2023-06-07,1029,Electronics,6,295.41,North,10068
2023-12-27,1016,Toys,2,330.2,East,10123
2023-02-02,1034,Books,5,833.03,West,10293
2023-03-18,1027,Electronics,2,704.58,East,10340
2023-09-20,1042,Clothing,3,327.33,West,10458
2023-10-28,1014,Clothing,10,464.55,West,10432
2023-02-17,1012,Electronics,7,266.46,East,10300
2023-01-15,1008,Furniture,7,622.3,South,10035
2023-07-27,1042,Toys,4,521.15,West,10401
2023-03-11,1004,Clothing,5,304.93,North,10381
2023-02-10,1018,Electronics,6,574.54,West,10092
2023-01-10,1015,Books,5,701.03,South,10201
2023-09-16,1013,Furniture,5,125.16,East,10077
2023-01-22,1030,Furniture,2,644.49,East,10499
2023-07-25,1005,Books,9,377.87,East,10419
2023-10-29,1008,Clothing,1,499.84,South,10011
2023-12-18,1006,Clothing,9,78.38,West,10226
2023-07-26,1041,Toys,3,364.4,North,10192
2023-05-30,1002,Books,2,47.72,North,10042
2023-11-18,1021,Clothing,6,253.73,South,10259
2023-04-24,1023,Books,4,166.73,West,10344
2023-10-21,1019,Toys,5,383.05,South,10393
2023-02-19,1037,Toys,8,631.42,South,10439
2023-07-28,1013,Books,8,53.24,West,10334
2023-03-13,1017,Furniture,1,511.32,South,10410
2023-09-03,1008,Furniture,6,345.03,West,10058
2023-09-24,1041,Clothing,7,659.94,West,10264
2023-10-26,1018,Books,3,942.75,South,10334
2023-12-24,1018,Electronics,4,417.23,North,10064
2023-01-26,1044,Clothing,7,279.67,West,10404
2023-09-12,1012,Furniture,5,84.53,South,10119
2023-11-14,1011,Electronics,4,911.88,West,10420
2023-03-30,1011,Toys,8,618.9,North,10123
2023-10-10,1016,Electronics,2,620.86,West,10258
2023-09-02,1029,Furniture,10,293.82,East,10115
2023-02-19,1004,Furniture,9,342.82,North,10299
2023-03-11,1013,Furniture,6,381.16,West,10219
2023-04-01,1019,Electronics,3,38.65,East,10107
2023-01-17,1031,Books,2,239.03,East,10098
2023-03-20,1003,Electronics,10,16.6,South,10431
2023-05-04,1036,Toys,6,622.01,East,10069
2023-09-08,1008,Furniture,5,69.47,South,10366
2023-07-02,1003,Books,9,916.53,West,10015
2023-06-06,1012,Toys,2,557.68,North,10141
2023-09-20,1049,Electronics,9,413.8,West,10466
2023-05-18,1040,Toys,9,501.6,West,10042
2023-03-25,1041,Furniture,4,581.0,East,10149
2023-04-05,1031,Books,2,542.33,East,10279
2023-05-25,1007,Clothing,6,795.47,South,10298
2023-12-02,1045,Clothing,2,592.5,East,10021
2023-03-15,1019,Furniture,3,291.64,North,10260
2023-02-27,1020,Electronics,6,54.27,East,10401
2023-06-01,1042,Furniture,10,611.39,South,10290
2023-06-02,1041,Clothing,2,393.12,South,10417
2023-12-20,1024,Furniture,2,886.14,South,10304
2023-09-02,1037,Clothing,6,494.71,North,10088
2023-09-18,1033,Books,4,563.24,East,10089
2023-12-28,1035,Clothing,6,648.72,North,10470
2023-05-15,1025,Electronics,6,591.75,East,10380
2023-11-14,1002,Books,9,445.1,North,10273
2023-10-15,1029,Toys,7,692.07,West,10489
2023-02-28,1005,Clothing,1,478.4,South,10478
2023-07-03,1048,Furniture,2,800.28,South,10409
2023-05-25,1001,Books,8,305.97,North,10042
2023-02-02,1002,Books,8,566.12,North,10335
2023-07-19,1015,Toys,5,39.62,North,10150
2023-07-04,1004,Furniture,4,504.92,East,10300
2023-07-29,1013,Electronics,1,129.92,North,10225
2023-01-01,1002,Furniture,2,692.49,North,10351
2023-03-24,1025,Toys,2,418.11,North,10141
2023-09-05,1026,Books,7,70.85,South,10285
2023-03-16,1036,Books,4,997.41,East,10156
2023-07-25,1013,Furniture,6,719.57,West,10317
2023-03-30,1050,Toys,1,681.72,East,10237
2023-01-07,1013,Electronics,1,591.35,North,10231
2023-05-20,1031,Furniture,6,687.94,West,10140
2023-01-03,1007,Books,10,615.46,West,10199
2023-04-27,1022,Books,9,201.79,West,10019
